experiment_id,batch_index,model_family,model,representation,scale,scale_min,scale_max,molecule_id,name,status,status_reason,smiles,iupac,score,comment
qwen_smiles_0_1,64,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0064,IPRATROPIUM,good,good,CC(C)[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,"[(1R,5S)-8-methyl-8-propan-2-yl-8-azoniabicyclo[3.2.1]octan-3-yl] 3-hydroxy-2-phenylpropanoate",0.95,"Ipratropium is a well-established anticholinergic drug with no major developability red flags despite its quaternary ammonium group, which is acceptable for its inhaled route of administration."
qwen_smiles_0_1,65,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0065,LOPINAVIR,good,good,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,"(2S)-N-[(2S,4S,5S)-5-[[2-(2,6-dimethylphenoxy)acetyl]amino]-4-hydroxy-1,6-diphenylhexan-2-yl]-3-methyl-2-(2-oxo-1,3-diazinan-1-yl)butanamide",0.9,"Lopinavir shows no major developability concerns despite its complex structure, with established oral bioavailability and no obvious toxicophores or instability flags."
qwen_smiles_0_1,66,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0066,LURASIDONE,ambiguous,addiction,O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1,"(1R,2S,6R,7S)-4-[[(1R,2R)-2-[[4-(1,2-benzothiazol-3-yl)piperazin-1-yl]methyl]cyclohexyl]methyl]-4-azatricyclo[5.2.1.02,6]decane-3,5-dione",0.9,"Lurasidone shows good drug-likeness with no major red flags, though the sulfonamide group may raise minor structural alert concerns."
qwen_smiles_0_1,67,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0067,CISAPRIDE,bad,bad medchem,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,4-amino-5-chloro-N-[1-[3-(4-fluorophenoxy)propyl]-3-methoxypiperidin-4-yl]-2-methoxybenzamide,0.3,"CISAPRIDE contains aromatic halogens (Cl, F), a piperazine ring, and multiple ionizable groups, raising concerns about metabolic activation, cardiac toxicity (QT prolongation), and poor oral absorption due to high lipophilicity and complex structure."
qwen_smiles_0_1,68,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0068,ASPIRIN,good,good,CC(=O)Oc1ccccc1C(=O)O,2-acetyloxybenzoic acid,0.7,"Aspirin has known safety liabilities (e.g., GI toxicity, Reye's syndrome) and reactive acetyl group, but is a well-established drug with acceptable physicochemical properties and low synthetic complexity."
qwen_smiles_0_1,69,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0069,LINDANE,bad,bad extreme,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,"1,2,3,4,5,6-hexachlorocyclohexane",0.1,"Lindane contains multiple reactive/otoxic chlorinated cyclohexane rings with known neurotoxicity and environmental persistence, rendering it highly unsuitable for medicinal use despite simple structure."
qwen_smiles_0_1,70,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0070,ETRAVIRINE,good,good,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,"4-[6-amino-5-bromo-2-(4-cyanoanilino)pyrimidin-4-yl]oxy-3,5-dimethylbenzonitrile",0.5,"Contains multiple nitrile groups (C#N) and a bromine atom, which may raise concerns about metabolic stability, reactivity, and potential toxicity, though the known clinical use of etravirine suggests these liabilities are managed through optimization."
qwen_smiles_0_1,71,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0071,GLYCINE,good,good,NCC(=O)O,2-aminoacetic acid,1.0,"Glycine is a natural amino acid with no reactive groups, toxicophores, or physicochemical liabilities, making it highly drug-like despite its simplicity."
qwen_smiles_0_1,72,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0072,PROPYLENE OXIDE,bad,bad extreme,CC1CO1,2-methyloxirane,0.2,"Propylene oxide contains a highly reactive epoxide ring, which is a known structural alert for toxicity and instability, severely limiting its developability."
qwen_smiles_0_1,73,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0073,METFORMIN,good,good,CN(C)C(=N)NC(=N)N,"3-(diaminomethylidene)-1,1-dimethylguanidine",0.9,"Metformin shows good drug-likeness with established clinical use, though the guanidine group may pose reactivity or toxicity risks requiring careful evaluation."
qwen_smiles_0_1,74,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0074,PALIPERIDONE,ambiguous,side effects,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,"3-[2-[4-(6-fluoro-1,2-benzoxazol-3-yl)piperidin-1-yl]ethyl]-9-hydroxy-2-methyl-6,7,8,9-tetrahydropyrido[1,2-a]pyrimidin-4-one",0.85,"Contains a nitrone group (noc4cc(F)ccc34), which may pose reactivity or toxicity risks, but overall structure aligns with known drug-like properties and acceptable physicochemical parameters."
qwen_smiles_0_1,75,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0075,VALPROIC ACID,ambiguous,side effects,CCC(C)C(=O)O,2-methylbutanoic acid,0.9,"Valproic acid shows good drug-likeness with no major structural alerts or physicochemical liabilities, though its carboxylic acid group may require formulation optimization for solubility."
qwen_smiles_0_1,76,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0076,URETHANE,bad,bad extreme,CCOC(N)=O,ethyl carbamate,0.3,"Contains a nitroso group (N=O) which is a structural alert for potential toxicity and instability, with limited redeeming features to offset these liabilities."
qwen_smiles_0_1,77,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0077,FLUCONAZOLE,good,good,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,"2-(2,4-difluorophenyl)-1,3-bis(1,2,4-triazol-1-yl)propan-2-ol",0.95,"Fluconazole is a well-established antifungal drug with no major structural alerts, good physicochemical properties, and favorable oral developability despite its triazole core and fluorine substituents."
qwen_smiles_0_1,78,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0078,METHADONE,ambiguous,addiction,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,"6-(dimethylamino)-4,4-diphenylheptan-3-one",0.4,"METHADONE exhibits high lipophilicity, potential metabolic liabilities from tertiary amine, and inherent safety concerns as an opioid with abuse potential and respiratory depression risks."
qwen_smiles_0_1,79,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0079,AMITRIPTYLINE,ambiguous,side effects,CN(C)CCC=C1c2ccccc2CCc2ccccc21,"N,N-dimethyl-3-(2-tricyclo[9.4.0.03,8]pentadeca-1(15),3,5,7,11,13-hexaenylidene)propan-1-amine",0.4,"The molecule contains a tricyclic structure associated with cardiotoxicity and has high lipophilicity, which may impact solubility and safety, but it's a known drug with established use."
qwen_smiles_0_1,80,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0080,AFLATOXIN,bad,nature toxin,COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)[C@@H]1C=CO[C@@H]1O2,"(3S,7R)-11-methoxy-6,8,19-trioxapentacyclo[10.7.0.02,9.03,7.013,17]nonadeca-1,4,9,11,13(17)-pentaene-16,18-dione",0.1,"Aflatoxin contains a reactive epoxide toxicophore and is a known carcinogen, making it unsuitable for drug development due to severe safety concerns."
qwen_smiles_0_1,81,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0081,FINASTERIDE,ambiguous,side effects,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,"(1S,3aS,3bS,5aR,9aR,9bS,11aS)-N-tert-butyl-9a,11a-dimethyl-7-oxo-1,2,3,3a,3b,4,5,5a,6,9b,10,11-dodecahydroindeno[5,4-f]quinoline-1-carboxamide",0.95,"Finasteride shows no major structural alerts or toxicophores, with a well-established oral profile despite moderate lipophilicity (logP ~3.5) that may require solubility optimization."
qwen_smiles_0_1,82,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0082,PHENACYL CHLORIDE,bad,bad extreme,O=C(CCl)c1ccccc1,2-chloro-1-phenylethanone,0.3,"Acyl chloride group introduces reactivity, instability, and potential toxicity liabilities that severely impact developability."
qwen_smiles_0_1,83,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0083,CAFFEINE,ambiguous,side effects,Cn1cnc2c1c(=O)n(C)c(=O)n2C,"1,3,7-trimethylpurine-2,6-dione",0.95,"Caffeine shows no major developability concerns, with a stable xanthine core and favorable physicochemical properties, though its stimulant pharmacology may limit therapeutic applications."
qwen_smiles_0_1,84,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0084,CRESOL,bad,bad extreme,Cc1ccc(O)cc1,4-methylphenol,0.7,CRESOL has no major reactive groups or toxicophores but may exhibit poor solubility and moderate toxicity; its simplicity and synthetic accessibility offer potential for optimization.
qwen_smiles_0_1,85,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0085,BIOTIN,good,good,O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21,"5-[(3aS,4S,6aR)-2-oxo-1,3,3a,4,6,6a-hexahydrothieno[3,4-d]imidazol-4-yl]pentanoic acid",0.95,Biotin shows no major developability concerns; it is a naturally occurring vitamin with favorable physicochemical properties and no structural alerts.
qwen_smiles_0_1,86,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0086,PROPIONITRILE,bad,bad extreme,CCC#N,propanenitrile,0.3,Nitrile group raises safety concerns due to potential cyanide metabolism and poor solubility; minimal structural complexity but significant liabilities.
qwen_smiles_0_1,87,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0087,GABAPENTIN,ambiguous,side effects,NC(C)CC(=O)O,3-aminobutanoic acid,0.85,"Molecule contains an ester group (COO) which may exhibit hydrolytic instability, but otherwise lacks major toxicophores or structural alerts; approved drug status suggests acceptable developability despite this liability."
qwen_smiles_0_1,88,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0088,NITROFURAZONE,good,good,NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,[(E)-(5-nitrofuran-2-yl)methylideneamino]urea,0.2,Severe liabilities from nitrofurazone's nitro group (toxicophore) and furazan ring (high reactivity/metabolic instability) outweigh any potential benefits.
qwen_smiles_0_1,89,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0089,CARBON TETRACHLORIDE,bad,bad extreme,ClC(Cl)(Cl)Cl,tetrachloromethane,0.1,"Severe toxicity (known hepatotoxin) and environmental hazards override structural simplicity, rendering it unsuitable for medicinal use."
qwen_smiles_0_1,90,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0090,AMIODARONE,ambiguous,side effects,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,"(2-butyl-1-benzofuran-3-yl)-[4-[2-(diethylamino)ethoxy]-3,5-diiodophenyl]methanone",0.4,"Multiple iodine atoms and high lipophilicity raise toxicity and solubility concerns, though the known clinical use suggests some developability has been achieved."
qwen_smiles_0_1,91,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0091,HEROIN,ambiguous,addiction,CC(=O)Oc1ccc2c3c1O[C@H]1[C@@H](OC(C)=O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,"[(4R,4aR,7S,7aR,12bS)-9-acetyloxy-3-methyl-2,4,4a,7,7a,13-hexahydro-1H-4,12-methanobenzofuro[3,2-e]isoquinolin-7-yl] acetate",0.1,"HEROIN contains multiple ester groups, a morphinan core with high abuse potential, and poor physicochemical properties (high lipophilicity, limited solubility), making it unsuitable for medicinal development."
qwen_smiles_0_1,92,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0092,LEVOFLOXACIN,good,good,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.O,"bis((2S)-7-fluoro-2-methyl-6-(4-methylpiperazin-1-yl)-10-oxo-4-oxa-1-azatricyclo[7.3.1.05,13]trideca-5(13),6,8,11-tetraene-11-carboxylic acid)",0.6,"Contains quinolone core with fluorine and lactam groups, raising concerns about mutagenicity and tendon toxicity; existing drug but structural alerts persist."
qwen_smiles_0_1,93,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0093,PROPYLTHIOURACIL,good,good,CCCc1cc(=O)[nH]c(=S)[nH]1,6-propyl-2-sulfanylidene-1H-pyrimidin-4-one,0.2,Thiouracil core raises toxicity concerns (known agranulocytosis risk) and contains reactive sulfur; poor oral developability due to high lipophilicity and potential instability.
qwen_smiles_0_1,94,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0094,FRAMYCETIN,good,good,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O,"(2R,3S,4R,5R,6R)-5-amino-2-(aminomethyl)-6-[(1R,2R,3S,4R,6S)-4,6-diamino-2-[(2S,3R,4S,5R)-4-[(2R,3R,4R,5S,6S)-3-amino-6-(aminomethyl)-4,5-dihydroxyoxan-2-yl]oxy-3-hydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy-3-hydroxycyclohexyl]oxyoxane-3,4-diol",0.3,"High molecular complexity, multiple hydroxyl/amine groups, and potential poor oral bioavailability due to size and hydrogen bond donor count."
qwen_smiles_0_1,95,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0095,PERCHLOROBENZENE,bad,bad extreme,Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,"1,2,3,4,5,6-hexachlorobenzene",0.1,"Multiple chlorinated aromatic rings trigger toxicity alerts, extreme lipophilicity, and poor solubility; no redeeming features offset these major liabilities."
qwen_smiles_0_1,96,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0096,METHYLENE CHLORIDE,bad,bad extreme,ClCCl,dichloromethane,0.1,"Methylene chloride (dichloromethane) is a volatile, toxic solvent with significant safety concerns, including carcinogenicity and environmental hazards, making it unsuitable for drug development."
qwen_smiles_0_1,97,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0097,BUPRENORPHINE,ambiguous,addiction,CO[C@@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,"(1S,2S,6R,14R,15S,16R)-5-(cyclopropylmethyl)-16-[(2S)-2-hydroxy-3,3-dimethylbutan-2-yl]-15-methoxy-13-oxa-5-azahexacyclo[13.2.2.12,8.01,6.02,14.012,20]icosa-8(20),9,11-trien-11-ol",0.9,"BUPRENORPHINE shows good drug-likeness with established clinical use, though the phenolic hydroxyl group may raise oxidation/toxicity concerns requiring further evaluation."
qwen_smiles_0_1,98,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0098,ORLISTAT,good,good,CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,"[(2S)-1-[(2S,3S)-3-hexyl-4-oxooxetan-2-yl]tridecan-2-yl] (2S)-2-formamido-4-methylpentanoate",0.9,"Approved drug with acceptable physicochemical properties, but multiple ester groups may introduce metabolic liabilities and hydrolytic instability."
qwen_smiles_0_1,99,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0099,Adamsite,bad,bad extreme,Cl[As]2c1ccccc1Nc3c2cccc3,10-chloro-5H-phenarsazinine,0.1,"Contains arsenic (As), a highly toxic and carcinogenic element, which introduces severe safety liabilities and regulatory challenges."
qwen_smiles_0_1,100,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0100,METHYLGLYOXAL,bad,bad extreme,CC(=O)C=O,2-oxopropanal,0.2,"Dialdehyde functional groups pose significant reactivity, instability, and toxicity risks, with no compensating structural features to offset these liabilities."
qwen_smiles_0_1,101,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0101,CLARITHROMYCIN,good,good,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,"(3R,4S,5S,6R,7R,9R,11R,12R,13S,14R)-6-[(2S,3R,4S,6R)-4-(dimethylamino)-3-hydroxy-6-methyloxan-2-yl]oxy-14-ethyl-12,13-dihydroxy-4-[(2R,4R,5S,6S)-5-hydroxy-4-methoxy-4,6-dimethyloxan-2-yl]oxy-7-methoxy-3,5,7,9,11,13-hexamethyl-oxacyclotetradecane-2,10-dione",0.6,"High molecular weight and complex macrolide scaffold with multiple hydroxyl groups may limit oral bioavailability and synthetic tractability, though established clinical use suggests some developability has been achieved."
qwen_smiles_0_1,102,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0102,TENOFOVIR ANHYDROUS,good,good,C[C@H](Cn1cnc2c(N)ncnc21)OCP(=O)(O)O,[(2R)-1-(6-aminopurin-9-yl)propan-2-yl]oxymethylphosphonic acid,0.6,"Contains a phosphonic acid group (OCP(=O)(O)O) which may raise concerns about metabolic stability and toxicity, though the nucleoside core is structurally similar to approved antivirals."
qwen_smiles_0_1,103,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0103,LOPERAMIDE,good,good,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,"4-[4-(4-chlorophenyl)-4-hydroxypiperidin-1-yl]-N,N-dimethyl-2,2-diphenylbutanamide",0.9,"Loperamide shows no major developability concerns despite a chlorine substituent, which is a minor structural alert; its known clinical use suggests acceptable safety and pharmacokinetic profile."
qwen_smiles_0_1,104,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0104,BUTANAL,bad,bad extreme,CCCC=O,butanal,0.1,"Aldehyde group introduces reactivity, instability, and potential toxicity, with poor oral developability due to high reactivity and limited biological stability."
qwen_smiles_0_1,105,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0105,BMAA,bad,nature toxin,CNC[C@H](N)C(=O)O,(2S)-2-amino-3-(methylamino)propanoic acid,0.1,"BMAA is a known neurotoxin with significant safety concerns, rendering it unsuitable for drug development despite acceptable physicochemical properties."
qwen_smiles_0_1,106,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0106,PENTACHLOROPHENOL,bad,bad extreme,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,"2,3,4,5,6-pentachlorophenol",0.1,"Pentachlorophenol contains multiple chlorine atoms and a phenolic hydroxyl group, raising significant toxicity concerns and poor physicochemical properties due to high lipophilicity and potential environmental/organotoxic liabilities."
qwen_smiles_0_1,107,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0107,MPTP,bad,bad medchem,CN1CCC(=CC1)C2=CC=CC=C2,"1-methyl-4-phenyl-3,6-dihydro-2H-pyridine",0.1,"MPTP contains a toxicophore that metabolizes to MPP+, a potent neurotoxin causing dopaminergic neuron death, rendering it unsuitable for development due to severe safety liabilities."
qwen_smiles_0_1,108,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0108,ADEMETIONINE,good,good,C[S+](CC[C@H](N)C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,"(2S)-2-amino-4-[[(2S,3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl-methylsulfonio]butanoate",0.65,"Potential reactive thiol group and complex heterocycle may impact stability, but known clinical use suggests acceptable safety profile despite structural alerts."
qwen_smiles_0_1,109,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0109,CHLORPYRIFOS,bad,bad extreme,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,"diethoxy-sulfanylidene-[(3,5,6-trichloro-2-pyridinyl)oxy]-lambda5-phosphane",0.1,"Severe toxicity concerns due to organophosphate insecticide core with acetylcholinesterase inhibitory activity, multiple reactive chlorine atoms, and poor safety profile."
qwen_smiles_0_1,110,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0110,DOMOIC ACID,bad,nature toxin,C/C(=C/C=C/[C@@H](C)C(=O)O)[C@H]1CN[C@H](C(=O)O)[C@H]1CC(=O)O,"(2S,3S,4S)-4-[(2Z,4E,6R)-6-carboxyhepta-2,4-dien-2-yl]-3-(carboxymethyl)pyrrolidine-2-carboxylic acid",0.1,"Domoic acid contains a known neurotoxic structural alert and exhibits high intrinsic toxicity, rendering it unsuitable for drug development despite reasonable physicochemical properties."
qwen_smiles_0_1,111,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0111,TETRODOTOXIN,bad,nature toxin,NC1=N[C@H](O)[C@H]2[C@H]3O[C@]4(O)O[C@@H]([C@@H](O)[C@@]2(N1)[C@@H]4O)[C@]3(O)CO,"(1R,5R,6R,7R,9S,11S,12S,13S,14S)-3-amino-14-(hydroxymethyl)-8,10-dioxa-2,4-diazatetracyclo[7.3.1.17,11.01,6]tetradec-3-ene-5,9,12,13,14-pentol",0.1,"Tetrodotoxin contains multiple hydroxyl groups and a guanidinium moiety, raising significant toxicity concerns due to its known neurotoxic mechanism and structural alerts for sodium channel blockade."
qwen_smiles_0_1,112,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0112,ACETONITRILE,bad,bad extreme,CC#N,acetonitrile,0.2,Severe safety concerns due to nitrile group hydrolysis to toxic cyanide; poor oral developability and lack of therapeutic target engagement.
qwen_smiles_0_1,113,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0113,DIETHYL ETHER,bad,bad extreme,CCOCC,ethoxyethane,0.2,"Diethyl ether contains a volatile ether linkage and lacks functional groups for bioactivity, with potential toxicity and poor physicochemical properties for drug development."
qwen_smiles_0_1,114,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0114,CETIRIZINE,good,good,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,2-[2-[4-[(4-chlorophenyl)-phenylmethyl]piperazin-1-yl]ethoxy]acetic acid,0.95,"CETIRIZINE is a well-established antihistamine with no major developability concerns; its structure includes a carboxylic acid group and a substituted piperazine ring, which are tolerated in marketed drugs despite potential liabilities."
qwen_smiles_0_1,115,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0115,ETHYLENE GLYCOL,bad,bad extreme,OCCO,"ethane-1,2-diol",0.1,"Ethylene glycol is highly toxic and associated with severe nephrotoxicity, rendering it unsuitable for drug development despite its simple structure."
qwen_smiles_0_1,116,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0116,PYRIDOXAL,good,good,Cc1ncc(CO)c(C=O)c1O,3-hydroxy-5-(hydroxymethyl)-2-methylpyridine-4-carbaldehyde,0.3,Reactive aldehyde group and potential instability due to multiple oxygen functionalities pose significant developability risks despite a pyridine core.
qwen_smiles_0_1,117,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0117,PROPOFOL,ambiguous,side effects,CC(C)c1cccc(C(C)C)c1O,"2,6-di(propan-2-yl)phenol",0.9,Well-established anesthetic with no major developability concerns despite phenolic hydroxyl group; structural simplicity and clinical use suggest good drug-likeness.
qwen_smiles_0_1,118,qwen,qwen/qwen3-14b,smiles,0-1,0,1,M0118,CODEINE,ambiguous,addiction,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,"(4R,4aR,7S,7aR,12bS)-9-methoxy-3-methyl-2,4,4a,7,7a,13-hexahydro-1H-4,12-methanobenzofuro[3,2-e]isoquinolin-7-ol",0.4,"Opioid scaffold raises safety concerns due to abuse potential and side effects, though it is a known drug with established oral activity."
